budget,id,original_language,original_title,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count
10000000,10414,en,The Mighty Ducks,8.932837,10/1/92,50752337,101,They can't skate. They can't win. They can't be serious.,The Mighty Ducks,6.4,198
10000000,1970,en,The Grudge,35.695442,10/22/04,183474602,92,It never forgives. It never forgets.,The Grudge,5.8,865
12000000,9614,en,Happy Gilmore,26.598884,2/16/96,41205099,92,He doesn't play golf... he destroys it.,Happy Gilmore,6.5,755
10000000,8922,en,Jeepers Creepers,23.316208,7/1/01,59217789,90,What’s eating you?,Jeepers Creepers,6.1,720
10000000,1648,en,Bill & Ted's Excellent Adventure,25.929893,2/17/89,40485039,90,History is about to be rewritten by two guys who can't spell.,Bill & Ted's Excellent Adventure,6.7,454
10000000,17917,en,Oliver!,8.305998,9/26/68,37402877,153,Much Much More Than a Musical!,Oliver!,7,103
10000000,74534,en,The Best Exotic Marigold Hotel,21.258991,11/28/11,136836156,124,Share the journey. Share the laughter.,The Best Exotic Marigold Hotel,6.9,459
10000000,19405,en,Recess: School's Out,5.699058,1/27/01,44460850,83,Saving The World One Playground At A Time,Recess: School's Out,6.6,67
12305523,9355,en,Mad Max Beyond Thunderdome,36.582038,6/29/85,36230219,107,Two men enter. One man leaves.,Mad Max Beyond Thunderdome,5.9,748
10000000,10999,en,Commando,34.224204,10/3/85,57500000,90,Somewhere... somehow... someone's going to pay.,Commando,6.4,742
10000000,321258,en,The Boy,38.179483,1/22/16,64188367,97,Every child needs to feel loved.,The Boy,5.8,1102
10000000,44040,en,Devil,30.934688,1/13/10,33583175,80,Bad Things Happen For A Reason,Devil,5.8,816
20000000,10426,en,Friday After Next,7.499639,11/22/02,33526835,85,The party's back in the 'hood!,Friday After Next,6,100
10000000,280092,en,Insidious: Chapter 3,45.946524,6/4/15,104303851,97,This is how you die,Insidious: Chapter 3,6.2,983
10000000,13938,en,The Last Dragon,4.928777,3/22/85,25754284,108,His family thinks he's crazy. His enemies think he's no challenge. But she knows he's THE LAST DRAGON.,The Last Dragon,6.4,69
10000000,10163,en,The Lawnmower Man,10.125029,3/5/92,32101000,108,God made him simple. Science made him a god.,The Lawnmower Man,5.4,197
9000000,12182,en,Nick and Norah's Infinite Playlist,20.452449,10/3/08,32973937,89,Every night has a soundtrack.,Nick and Norah's Infinite Playlist,6.4,379
10000000,1832,en,Dogma,14.543435,11/12/99,30652890,130,It can be Hell getting into Heaven,Dogma,6.8,823
10000000,9034,en,The Banger Sisters,6.015354,9/20/02,0,98,Some friendships last forever... like it or not.,The Banger Sisters,5.5,62
10000000,15301,en,Twilight Zone: The Movie,12.902975,6/24/83,29450919,101,"You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",Twilight Zone: The Movie,6.2,161
15000000,10135,en,Road House,6.216203,5/19/89,30050028,114,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Road House,6.3,252
10000000,26352,en,A Low Down Dirty Shame,3.290639,11/23/94,29392418,100,He's armed and dangerously funny.,A Low Down Dirty Shame,6,31
8500000,20616,en,Swimfan,4.844451,9/6/02,34411240,84,His biggest fan just became his worst nightmare.,Swimfan,5,70
12000000,9794,en,Employee of the Month,9.559737,10/6/06,38368909,103,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153
10000000,15037,en,Can't Hardly Wait,11.350382,6/12/98,25605015,100,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Can't Hardly Wait,6.1,122
10000000,227,en,The Outsiders,13.455373,3/25/83,33697647,91,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,291
65000000,294272,en,Pete's Dragon,31.974359,8/10/16,143695338,102,Some secrets are too big to keep.,Pete's Dragon,6.2,679
10000000,11336,en,The Dead Zone,16.78512,10/21/83,20766616,103,"In his mind, he has the power to see the future. In his hands, he has the power to change it.",The Dead Zone,6.9,311
10000000,283445,en,Sinister 2,26.090495,8/19/15,52882018,97,"Be careful, children at play.",Sinister 2,5.4,581
14000000,88036,en,Sparkle,2.698185,8/17/12,24637469,116,Celebrate the legend.,Sparkle,5.8,36
0,10984,en,Valentine,5.904126,2/1/01,0,96,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Valentine,5,114
10000000,22824,en,The Fourth Kind,22.888173,11/6/09,42333295,98,There are four kinds of alien encounters. The fourth kind is abduction.,The Fourth Kind,5.8,441
10000000,9526,en,A Prairie Home Companion,5.025446,6/9/06,0,105,Radio Like You've Never Seen It Before,A Prairie Home Companion,6.4,81
0,39349,en,Sugar Hill,2.580808,2/25/94,0,123,He wanted power. He wanted revenge. Now he just wants out.,Sugar Hill,5.2,13
0,15983,en,Invasion U.S.A.,4.192064,9/27/85,0,107,America wasn't ready...but HE was!,Invasion U.S.A.,5.3,49
0,14544,en,Roll Bounce,2.596338,9/23/05,0,112,,Roll Bounce,6.1,27
9000000,11545,en,Rushmore,18.289303,9/17/98,17096053,93,Love. Expulsion. Revolution.,Rushmore,7.5,676
10000000,42684,en,Skyline,26.268209,11/11/10,66821036,100,Don't look up,Skyline,4.7,507
10000000,268238,en,The Second Best Exotic Marigold Hotel,17.592299,2/26/15,85978266,122,,The Second Best Exotic Marigold Hotel,6.3,272
0,8359,en,Kit Kittredge: An American Girl,6.27141,7/2/08,0,101,"Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",Kit Kittredge: An American Girl,6.4,34
0,15648,en,The Perfect Man,11.158906,6/17/05,0,100,Is it all too good to be true?,The Perfect Man,5.5,203
10000000,41823,en,Mo' Better Blues,3.079862,8/3/90,16153593,129,,Mo' Better Blues,6.3,47
0,11891,en,Kung Pow: Enter the Fist,8.288813,1/25/02,0,81,,Kung Pow: Enter the Fist,6.1,159
11000000,9362,en,Tremors,32.579697,1/19/90,48572000,96,The monster movie that breaks new ground.,Tremors,6.6,864
12600000,9902,en,Wrong Turn,33.555764,5/30/03,28650575,84,It's the last one you'll ever take.,Wrong Turn,6,635
10000000,14729,en,The Long Riders,2.959547,5/12/80,15795189,99,"""All the world likes an outlaw. For some damn reason they remember 'em."" - Jesse James",The Long Riders,6.6,50
25000000,9455,en,The Corruptor,4.068107,3/12/99,15156200,110,You can't play by the rules if there aren't any.,The Corruptor,6,57
10000000,103731,en,Mud,17.663353,5/1/13,21587700,130,,Mud,7,1068
10000000,10090,en,Reno 911!: Miami,4.207456,2/23/07,20342161,84,"In a time of crisis, America will call Reno 911!",Reno 911!: Miami,5.6,72
10000000,164558,en,One Direction: This Is Us,7.944457,8/28/13,0,92,A motion picture event.,One Direction: This Is Us,8,201
10000000,19905,en,"The Goods: Live Hard, Sell Hard",3.352702,8/14/09,0,90,,"The Goods: Live Hard, Sell Hard",5.4,58
0,17710,en,Hey Arnold! The Movie,5.856363,6/28/02,0,76,A Big Problem Calls For a Big Head,Hey Arnold! The Movie,5.6,62
6400000,75900,en,My Week with Marilyn,21.006078,10/17/11,35057696,99,,My Week with Marilyn,6.6,406
10000000,9515,en,The Matador,5.647538,5/12/05,17297244,96,A hitman and a salesman walk into a bar...,The Matador,6.2,136
10000000,27322,en,Love Jones,1.000178,3/14/97,0,104,Get Together. Fall Apart. Start Over.,Love Jones,8.1,12
5000000,328425,en,The Gift,27.247013,7/30/15,58978653,108,Not every gift is welcome.,The Gift,6.7,1049
0,14120,en,End of the Spear,1.83428,12/2/05,0,108,,End of the Spear,6.1,15
10000000,10050,en,Get Over It,11.592129,3/8/01,0,87,"Young, Free And Single. Again.",Get Over It,5.5,75
10000000,1542,en,Office Space,18.366362,2/19/99,12827813,89,Work sucks.,Office Space,7.4,1050
10000000,10490,en,Drop Dead Gorgeous,6.736274,7/23/99,10571408,98,The battle between the good and the bad is bound to get ugly.,Drop Dead Gorgeous,6.4,86
10000000,87093,en,Big Eyes,28.570174,12/24/14,28883511,105,She created it. He sold it. And they bought it.,Big Eyes,6.8,1196
30000000,10029,en,Very Bad Things,5.671691,9/11/98,9898412,100,They've been bad. Very bad.,Very Bad Things,6.2,179
0,9893,en,Sleepover,5.842299,7/9/04,0,89,The rules are set. The game is on.,Sleepover,5.3,101
10000000,11507,en,Body Double,9.525626,10/25/84,8801940,114,You can't believe everything you see.,Body Double,6.4,137
10000000,37931,en,MacGruber,14.038512,5/21/10,6110000,90,He's the ultimate tool.,MacGruber,5.1,179
0,3472,en,Dirty Pretty Things,9.177896,9/5/02,0,97,Every dream has its price.,Dirty Pretty Things,6.8,131
6000000,87818,en,Movie 43,35.350303,1/1/13,32438988,90,The biggest cast ever assembled for the most outrageous comedy ever made.,Movie 43,4.4,797
10000000,13160,en,Over Her Dead Body,12.067921,2/1/08,0,95,She's passed on... But she's not moving on.,Over Her Dead Body,5.3,145
10000000,88005,en,Seeking a Friend for the End of the World,30.863082,6/22/12,9636289,101,Nice knowing you.,Seeking a Friend for the End of the World,6.3,700
0,52067,en,Cedar Rapids,10.254807,2/11/11,6861102,87,Today is the first day... of the rest of his weekend.,Cedar Rapids,5.9,135
20000000,73,en,American History X,73.567232,10/30/98,23875127,119,Some Legacies Must End.,American History X,8.2,3016
0,134597,en,The Collection,16.361743,9/21/12,6842058,94,Every great collector has a vision.,The Collection,5.9,289
10000000,24034,en,Teacher's Pet,1.374409,1/16/04,0,74,A musical tail about one dog's dream of becoming a boy,Teacher's Pet,5.5,2
18000000,14283,en,The Red Violin,6.18869,9/10/98,9495408,131,,The Red Violin,7.3,99
10000000,404,en,The Straight Story,15.280261,10/15/99,0,112,,The Straight Story,7.7,306
0,13201,en,Deuces Wild,0.753481,5/3/02,0,96,Some lines should never be crossed.,Deuces Wild,5.5,34
9500000,209403,en,Bad Words,14.105392,9/6/13,7800000,88,The end justifies the means,Bad Words,6.4,334
10000000,7942,en,Run Fatboy Run,14.905357,9/6/07,33000000,100,Love. Commitment. Responsibility. There's nothing he won't run away from.,"Run, Fatboy, Run",6.2,238
10000000,73247,en,Heartbeeps,0.518056,12/18/81,2154696,79,Meet a modern nuclear family unlike any other.,Heartbeeps,3.8,6
9000000,253331,en,Black or White,12.172131,9/6/14,21571189,121,There's more to family than what you see.,Black or White,6.5,115
0,34043,en,On the Line,3.084874,10/26/01,0,85,,On the Line,4.1,10
10000000,9952,en,Rescue Dawn,17.078656,9/9/06,7177143,126,A true story of survival... declassified.,Rescue Dawn,6.9,336
10000000,256924,en,Danny Collins,16.318608,3/19/15,10835752,107,A letter from John Lennon changed his life,Danny Collins,6.6,183
10000000,82532,en,"Jeff, Who Lives at Home",10.409155,9/13/11,4417580,83,The first step to finding your destiny is leaving your mother's basement.,"Jeff, Who Lives at Home",6.1,217
0,41110,it,Io sono l'amore,5.355763,9/5/09,0,120,,I Am Love,6.9,73
0,134371,en,Atlas Shrugged Part II,4.725357,10/12/12,0,112,Who is John Galt?,Atlas Shrugged Part II,5.4,41
11500000,2088,en,Romeo Is Bleeding,4.850402,9/13/93,3275585,100,The story of a cop who wanted it bad and got it worse.,Romeo Is Bleeding,5.7,36
10000000,10388,en,The Limey,8.902102,5/15/99,3193102,89,Vengeance knows no boundaries.,The Limey,6.6,105
6500000,1640,en,Crash,28.223163,1/13/04,98410061,112,You think you know who you are. You have no idea.,Crash,7.2,1149
10000000,25520,en,The House of Mirth,3.007816,9/23/00,5164404,140,When a woman has the beauty men admire and women envy...it is wise to tread carefully.,The House of Mirth,6.4,25
0,27342,en,Malone,1.610132,5/1/87,0,92,"Ex-Cop, Ex-CIA, Explosive",Malone,6.8,15
0,13689,en,Peaceful Warrior,8.326131,3/30/06,0,120,There are no ordinary moments.,Peaceful Warrior,7.3,90
10000000,67911,en,Bucky Larson: Born to Be a Star,3.919057,9/9/11,0,97,There Are No Small Actors. Just Small Parts.,Bucky Larson: Born to Be a Star,4.4,51
0,24664,en,Bamboozled,2.23411,10/6/00,0,135,,Bamboozled,6.3,24
10000000,329440,en,The Forest,19.865989,1/7/16,40055439,95,Everyone comes here looking for a way out,The Forest,4.8,448
14000000,47890,en,Sphinx,0.310513,2/11/81,439564,118,Someone is hunting tourists out of season.,Sphinx,6,2
10000000,252512,en,While We're Young,19.263477,4/3/15,7587485,97,Life Never Gets Old.,While We're Young,5.8,383
10000000,55720,en,A Better Life,4.123533,6/24/11,1759252,98,Every father wants more for his son.,A Better Life,7,54
0,9613,en,Spider,6.948401,12/13/02,0,98,The only thing worse than losing your mind... is finding it again.,Spider,6.4,168
10000000,29076,en,Gun Shy,3.988432,2/4/00,1631839,101,The Agency's best has a bad case of nerves.,Gun Shy,5.4,24
0,29339,en,Nicholas Nickleby,5.099923,12/27/02,0,132,,Nicholas Nickleby,6.8,49
20000000,68812,en,The Iceman,19.494703,9/1/12,1969193,105,Loving husband. Devoted father. Ruthless killer.,The Iceman,6.4,365
0,32740,hi,कृष,3.759988,6/23/06,0,154,,Krrish,5.5,46
10000000,14195,en,Cecil B. Demented,4.176066,5/17/00,0,87,Demented Forever!,Cecil B. Demented,6.2,51
10000000,73567,en,Killer Joe,16.436178,9/10/11,3665069,102,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Killer Joe,6.5,425
10000000,41479,en,The Joneses,14.979375,9/13/09,7022728,96,"They're not just living the American dream, they're selling it.",The Joneses,6.1,210
0,15394,en,Owning Mahowny,8.045488,5/2/03,0,104,To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything,Owning Mahowny,6.8,37
0,10071,en,The Brothers Solomon,8.312153,9/7/07,0,93,They want to put a baby in you.,The Brothers Solomon,4.9,46
10000000,1989,en,My Blueberry Nights,10.733761,5/16/07,21786738,111,How do you say goodbye to someone you can't imagine living without?,My Blueberry Nights,6,190
0,91076,en,Illuminata,0.111313,5/21/98,0,119,,Illuminata,6.3,7
10000000,12779,en,Swept Away,4.570043,10/11/02,598645,89,A snooty socialite is stranded on a Mediterranean island with a communist sailor.,Swept Away,4.8,50
5000000,13191,en,"War, Inc.",6.265659,4/28/08,1296184,106,When it comes to war... America means business,"War, Inc.",5.6,86
0,11770,cn,少林足球,17.54768,7/12/01,42776760,113,Get ready to kick some grass!,Shaolin Soccer,6.6,491
10000000,12703,en,The Brown Bunny,3.412162,8/27/04,0,93,"I'm not going to be okay, Bud.",The Brown Bunny,5.5,62
0,64559,fr,Rien ne va plus,0.627964,10/15/97,0,105,,The Swindle,6.4,5
0,222649,en,Rosewater,5.75555,11/7/14,0,103,,Rosewater,6.5,98
0,115872,en,La femme de chambre du Titanic,1.031142,10/10/97,0,100,,The Chambermaid on the Titanic,5.3,3
7700000,101173,en,Coriolanus,7.554799,2/14/11,1072602,123,Nature teaches beasts to know their friends.,Coriolanus,5.9,131
10000000,25350,en,Imaginary Heroes,2.85283,9/14/04,0,111,People are never who they seem to be.,Imaginary Heroes,6.3,29
0,10034,en,High Heels and Low Lifes,1.769593,7/16/01,0,86,They're not bad girls. They're just behaving that way.,High Heels and Low Lifes,6.4,12
10000000,20178,en,World's Greatest Dad,9.805551,8/20/09,295750,99,Lance Clayton is about to get everything he deserves.,World's Greatest Dad,6.5,177
0,5072,en,Severance,12.898984,5/19/06,0,96,The Company Is Making Cutbacks,Severance,6.4,169
10000000,18191,en,Edmond,2.803642,8/31/05,0,82,Every fear hides a wish.,Edmond,6,50
0,31007,en,Welcome to the Rileys,6.085879,10/29/10,42145,110,,Welcome to the Rileys,6.4,139
0,11546,en,Police Academy: Mission to Moscow,11.946898,6/9/94,126247,83,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",Police Academy: Mission to Moscow,4.1,178
0,41894,en,Blood Done Sign My Name,0.397341,2/1/10,0,0,No one changes the world alone.,Blood Done Sign My Name,6,5
10000000,184374,es,Cinco de Mayo: La Batalla,0.072085,5/3/13,0,125,,Cinco de Mayo: La Batalla,5.8,14
10000000,268171,en,Elsa & Fred,2.849895,3/7/14,0,104,It's never too late.,Elsa & Fred,6.2,31
10000000,78149,en,"An Alan Smithee Film: Burn, Hollywood, Burn",0.666218,2/20/98,45779,86,,"An Alan Smithee Film: Burn, Hollywood, Burn",3,9
0,24663,en,The Open Road,1.388136,2/7/09,0,90,They've got a long way to go,The Open Road,4.8,19
3200000,39037,en,The Good Guy,2.631688,4/25/09,0,90,,The Good Guy,5.4,59
0,22805,en,Motherhood,10.955567,1/21/09,0,90,,Motherhood,4.7,44
0,39055,en,Free Style,0.122874,12/24/08,140987,94,It's Time To Soar.,Free Style,5.8,4
10000000,245846,en,Strangerland,5.145655,7/1/15,17472,111,To find the truth they must lose themselves.,Strangerland,5.1,83
10000000,25186,en,Janky Promoters,1.728816,10/16/09,9069,85,,Janky Promoters,7,5
10000000,15017,en,Blonde Ambition,3.064563,12/21/07,0,93,Small-town girl. Big-time dreams.,Blonde Ambition,3.9,29
14100000,12245,en,The Oxford Murders,9.318033,1/18/08,0,107,There is no way of finding a single absolute truth,The Oxford Murders,5.7,188
0,49787,en,The Reef,7.245108,5/15/10,0,94,Pray That You Drown First,The Reef,5.4,130
0,16358,en,Eulogy,9.085482,10/15/04,0,91,,Eulogy,6.4,34
0,7006,en,White Noise 2: The Light,6.814247,1/5/07,0,99,Sometimes they don't come back alone.,White Noise 2: The Light,5.6,80
10000000,66767,en,Beat the World,2.873796,6/10/11,0,91,"Feel the beat, live the dream.",Beat the World,4.3,16
0,17622,en,Fifty Dead Men Walking,4.481897,9/10/08,0,117,,Fifty Dead Men Walking,6.1,35
0,283671,en,Jungle Shuffle,1.413934,8/7/14,0,85,,Jungle Shuffle,6.5,1
10000000,18516,en,Adam Resurrected,2.574014,8/8/08,0,106,,Adam Resurrected,6.4,22
